,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0489585,KARVE ENERGY INC.,15,1629.0M,74.6M W,VIKING,797.8M,0489585,06,102/04-35-035-09W4/00 N,OIL,02-35-035-09W4,CRUDE,102/04-35-035-09W4/00,KARVE 102 HZ PROVOST,2018,52.0425758368001,-111.1740351964
0489586,KARVE ENERGY INC.,15,1668.0M,59.6M W,VIKING,797.1M,0489586,06,102/13-26-035-09W4/00 N,OIL,02-35-035-09W4,CRUDE,102/13-26-035-09W4/00,KARVE 102 HZ PROVOST,2018,52.0425758368001,-111.1740351964
0489587,CENOVUS FCCL LTD.,15,543.0M,30.9M W,MCMURRAY,578.9M,0489587,06,1F1/02-01-077-04W4/00 N,WATER,01-01-077-04W4,PRODUCTION,1F1/02-01-077-04W4/00,CVE FCCL 1-1 A2 HARDY 2-1-77-4,2018,55.636959189,-110.474119639
0489588,CENOVUS FCCL LTD.,15,485.0M,20.9M W,MCMURRAY,578.6M,0489588,06,1F2/01-01-077-04W4/00 N,WATER,01-01-077-04W4,PRODUCTION,1F2/01-01-077-04W4/00,CVE FCCL B1 HARDY 1-1-77-4,2018,55.636959189,-110.474119639
0489589,CENOVUS FCCL LTD.,15,527.0M,.9M W,MCMURRAY,578.3M,0489589,06,1F1/15-36-076-04W4/00 N,WATER,01-01-077-04W4,PRODUCTION,1F1/15-36-076-04W4/00,CVE FCCL 1-1 D15 HARDY 15-36-76-4,2018,55.636959189,-110.474119639
0489590,CENOVUS FCCL LTD.,15,535.0M,10.9M W,MCMURRAY,578.8M,0489590,06,1F2/16-36-076-04W4/00 N,WATER,01-01-077-04W4,PRODUCTION,1F2/16-36-076-04W4/00,CVE FCCL 1-1 2C16 HARDY 16-36-76-4,2018,55.636959189,-110.474119639
0489591,RIDGEBACK RESOURCES INC.,15,4314.0M,W 670.2M,MONTNEY,772.3M,0489591,06,S 288.4M,OIL,15-30-063-18W5,CRUDE,100/13-28-063-18W5/00,RIDGEBACK HZ KAYBOB 13-28-63-18,2018,54.4820096068001,-116.700704221
0489592,RIDGEBACK RESOURCES INC.,15,4560.0M,W 661.5M,MONTNEY,772.3M,0489592,06,S 300.7M,OIL,15-30-063-18W5,CRUDE,100/16-26-063-19W5/00,RIDGEBACK HZ KAYBOB 16-26-63-19,2018,54.4820096068001,-116.700704221
0489593,TORXEN ENERGY LTD.,15,2791.0M,49.9M W,QUARTZ,901.8M,0489593,06,103/16-08-025-20W4/00 N,OIL,01-08-025-20W4,CRUDE,103/16-08-025-20W4/00,TXNE 1B-8 HZ HUSSAR,2018,51.112107988,-112.7516473564
0489594,RIDGEBACK RESOURCES INC.,15,4920.0M,W 95.8M,MONTNEY,771.7M,0489594,06,S 344.3M,OIL,16-19-063-18W5,CRUDE,100/13-24-063-19W5/00,RIDGEBACK HZ FOXCK 13-24-63-19,2018,54.4673750182001,-116.700702153
0489605,BOW RIVER ENERGY LTD.,19,1500.0M,116.8M E,DINA,665.1M,0489605,06,102/14-04-039-02W4/00 S,OIL,14-03-039-02W4,CRUDE,102/14-04-039-02W4/00,BOW RIVER PROVOST 14-4-39-2,2018,52.3263018940001,-110.2112067736
0489606,NORTH 40 RESOURCES LTD.,19,2880.0M,E 504.5M,BANFF,781.8M,0489606,06,N 92.6M,OIL,03-16-027-17W4,CRUDE,100/04-09-027-17W4/00,NORTH 40 HZ CESS 4-9-27-17,2018,51.3012882094001,-112.3395786274
0489607,NORTH 40 RESOURCES LTD.,19,1063.0M,491.9M W,PEKISKO,701.6M,0489607,06,100/07-11-022-14W4/00 N,OIL,07-11-022-14W4,CRUDE,100/07-11-022-14W4/00,NORTH 40 VERGER,2018,50.8500246802001,-111.830523713
0489608,ROLLING HILLS ENERGY LTD.,19,2414.6M,170.2M E,VIKING,722.2M,0489608,06,100/12-15-034-03W4/00 S,OIL,13-14-034-03W4,CRUDE,100/12-15-034-03W4/00,RHE HZ PROVOST 12-15-34-3,2018,51.9196367040001,-110.3261724184
0489609,ROLLING HILLS ENERGY LTD.,19,2285.6M,155.2M E,VIKING,722.3M,0489609,06,100/13-15-034-03W4/00 S,OIL,13-14-034-03W4,CRUDE,100/13-15-034-03W4/00,RHE HZ PROVOST 13-15-34-3,2018,51.9196367040001,-110.3261724184
0489610,ROLLING HILLS ENERGY LTD.,19,2255.4M,140.2M E,VIKING,722.3M,0489610,06,102/13-15-034-03W4/00 S,OIL,13-14-034-03W4,CRUDE,102/13-15-034-03W4/00,RHE 102 HZ PROVOST 13-15-34-3,2018,51.9196367040001,-110.3261724184
0489611,TOURMALINE OIL CORP.,19,5050.0M,E 702.2M,RIVER,1126.9M,0489611,06,S 38.4M,GAS,14-16-051-22W5,PRODUCTION,100/01-28-051-22W5/00,TOURMALINE HZ LAMBERT 1-28-51-22,2018,53.4052368780001,-117.1855324414
0489612,TORC OIL & GAS LTD.,19,3348.0M,E 131.7M,CARDIUM,868.7M,0489612,06,S 224.2M,OIL,13-01-054-16W5,CRUDE,100/16-11-054-16W5/00,TORC HZ EDSON 16-11-54-16,2018,53.6378534874001,-116.2273827402
0489613,TAMARACK ACQUISITION CORP.,19,5850.0M,E 388.0M,CARDIUM,1016.1M,0489613,06,S 439.9M,OIL,12-33-044-05W5,CRUDE,100/10-36-044-06W5/00,TAC 12-33 HZ PEMBINA 10-36-44-6,2018,52.8379640822001,-114.6686889906
0489614,TAMARACK ACQUISITION CORP.,19,5855.0M,E 381.6M,CARDIUM,1016.1M,0489614,06,S 426.4M,OIL,12-33-044-05W5,CRUDE,100/15-36-044-06W5/00,TAC 12-33 HZ PEMBINA 15-36-44-6,2018,52.8379640822001,-114.6686889906
0489615,GRIZZLY RESOURCES LTD.,19,1807.0M,W 80.0M,CREEK,700.4M,0489615,06,N 399.9M,OIL,08-35-078-08W6,CRUDE,100/01-36-078-08W6/00,GRL 100 HZ PROGRESS 1-36-78-8,2018,55.7980431160001,-119.1148361524
0489616,KADEN ENERGY LTD.,19,3940.0M,W 111.3M,CARDIUM,1261.8M,0489616,06,N 599.4M,OIL,08-24-060-27W5,CRUDE,100/16-23-060-27W5/00,KADEN ENERGY HZ SMOKY 16-23-60-27,2018,54.1980208398001,-117.9036560324
0129381,GEAR ENERGY LTD.,20,1426.0M,W 426.6M,PARK,993.6M,0129381,06,S 770.7M,OIL,10-16-042-05W5,CRUDE,102/08-16-042-05W5/02,GEAR 102 WILLGR 8-16-42-5,2018,52.6193058614001,-114.6520001176
0489617,VESTA ENERGY LTD.,20,6200.0M,W 713.6M,DUVERNAY,947.7M,0489617,06,S 500.7M,OIL,10-32-037-01W5,CRUDE,102/06-20-037-01W5/00,VESTA SYLAKE 6-20-37-1,2018,52.2259735422001,-114.0994446444
0489618,BONAVISTA ENERGY CORPORATION,20,6276.0M,E 409.6M,GLAUCONITIC,1249.4M,0489618,06,N 36.8M,GAS,03-23-037-09W5,PRODUCTION,100/03-11-037-09W5/00,BEC HZ FERRIER 3-11-37-9,2018,52.1894110534001,-115.1821802402
0489619,SIFTON PETROLEUM INC.,20,3970.0M,E 705.5M,CARDIUM,943.3M,0489619,06,S 105.0M,OIL,14-20-050-10W5,CRUDE,102/16-21-050-10W5/00,SIFTON HZ 102 PEMBINA 16-21-50-10,2018,53.3328157662001,-115.4301656262
0489620,TAMARACK ACQUISITION CORP.,20,2990.0M,E 118.3M,BARONS,855M,0489620,06,S 392.3M,OIL,13-10-008-22W4,CRUDE,102/12-16-008-22W4/00,TAC 13-10 HZ 102 PENNY 12-16-8-22,2018,49.6342644004001,-112.905630429
0489621,ROLLING HILLS ENERGY LTD.,20,2327.0M,90.0M W,VIKING,724.5M,0489621,06,100/01-21-034-03W4/00 N,OIL,01-28-034-03W4,CRUDE,100/01-21-034-03W4/00,RHE HZ PROVOST 1-21-34-3,2018,51.9415140890001,-110.3617546894
0489622,ROLLING HILLS ENERGY LTD.,20,2284.0M,90.0M W,VIKING,723.6M,0489622,06,102/01-21-034-03W4/00 N,OIL,01-28-034-03W4,CRUDE,102/01-21-034-03W4/00,RHE 102 HZ PROVOST 1-21-34-3,2018,51.9415140890001,-110.3617546894
0489623,ROLLING HILLS ENERGY LTD.,20,2336.0M,90.0M W,VIKING,722M,0489623,06,100/02-21-034-03W4/00 N,OIL,01-28-034-03W4,CRUDE,100/02-21-034-03W4/00,RHE HZ PROVOST 2-21-34-3,2018,51.9415140890001,-110.3617546894
0489624,CARDINAL ENERGY LTD.,20,3000.0M,E 750.1M,DUNVEGAN,763.5M,0489624,06,S 363.2M,OIL,14-17-071-10W6,CRUDE,100/15-20-071-10W6/00,CARDINAL HZ ELM 15-20-71-10,2018,55.1509970886,-119.5025733906
0489625,ENTRADA RESOURCES INC.,20,4500.0M,E 170.5M,CARDIUM,1038.7M,0489625,06,S 267.4M,OIL,13-30-042-06W5,CRUDE,100/15-26-042-07W5/00,ENTRADA HZ WILLGR 15-26-42-7,2018,52.6489443326001,-114.8555981558
0489626,ENTRADA RESOURCES INC.,20,4500.0M,E 185.5M,CARDIUM,1037.9M,0489626,06,S 267.1M,OIL,13-30-042-06W5,CRUDE,100/12-19-042-06W5/00,ENTRADA HZ WILLGR 12-19-42-6,2018,52.6489443326001,-114.8555981558
0489627,SHELL CANADA LIMITED,21,6574.0M,W 626.5M,DUVERNAY,851.2M,0489627,06,S 101.4M,GAS,15-27-064-22W5,PRODUCTION,102/10-23-064-22W5/00,SCL FC741D MCKINLEY 10-23-64-22,2018,54.5692918170001,-117.2300389642
0489628,SHELL CANADA LIMITED,21,6042.0M,W 630.4M,DUVERNAY,851.2M,0489628,06,S 104.3M,GAS,15-27-064-22W5,PRODUCTION,100/04-04-065-22W5/00,SCL FC741E MCKINLEY 4-4-65-22,2018,54.5692918170001,-117.2300389642
0489629,SHELL CANADA LIMITED,21,6500.0M,W 614.6M,DUVERNAY,851.5M,0489629,06,S 92.7M,GAS,15-27-064-22W5,PRODUCTION,100/06-04-065-22W5/00,SCL FC741A MCKINLEY 6-4-65-22,2018,54.5692918170001,-117.2300389642
0489630,SHELL CANADA LIMITED,21,6488.0M,W 618.5M,DUVERNAY,851.4M,0489630,06,S 95.6M,GAS,15-27-064-22W5,PRODUCTION,103/10-23-064-22W5/00,SCL FC741B MCKINLEY 10-23-64-22,2018,54.5692918170001,-117.2300389642
0489631,SHELL CANADA LIMITED,21,5998.0M,W 622.5M,DUVERNAY,851.3M,0489631,06,S 98.5M,GAS,15-27-064-22W5,PRODUCTION,100/05-04-065-22W5/00,SCL FC741C MCKINLEY 5-4-65-22,2018,54.5692918170001,-117.2300389642
0489632,SHELL CANADA LIMITED,21,6100.0M,W 634.4M,DUVERNAY,851M,0489632,06,S 107.3M,GAS,15-27-064-22W5,PRODUCTION,100/06-23-064-22W5/00,SCL FC741F MCKINLEY 6-23-64-22,2018,54.5692918170001,-117.2300389642
0489633,PARAMOUNT RESOURCES LTD.,21,5070.0M,W 522.9M,MONTNEY,768.9M,0489633,06,N 241.8M,OIL,02-25-064-19W5,CRUDE,102/15-36-064-19W5/00,PARA 102 HZ KAYBOB 15-36-64-19,2018,54.5620852430001,-116.7259295214
0489634,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 129.2M,MONTNEY,861.5M,0489634,06,S 471.1M,GAS,09-16-064-04W6,PRODUCTION,100/08-10-064-04W6/00,7GEN HZ KARR 8-10-64-4,2018,54.5401875868,-118.5315377916
0489635,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 118.2M,MONTNEY,861.5M,0489635,06,S 471.4M,GAS,09-16-064-04W6,PRODUCTION,102/08-10-064-04W6/00,7GEN HZ 102 KARR 8-10-64-4,2018,54.5401875868,-118.5315377916
0489636,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 107.2M,MONTNEY,861.5M,0489636,06,S 471.7M,GAS,09-16-064-04W6,PRODUCTION,100/05-11-064-04W6/00,7GEN HZ KARR 5-11-64-4,2018,54.5401875868,-118.5315377916
0489637,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 21.2M,MONTNEY,861.5M,0489637,06,S 474.0M,GAS,09-16-064-04W6,PRODUCTION,102/12-11-064-04W6/00,7GEN HZ 102 KARR 12-11-64-4,2018,54.5401875868,-118.5315377916
0489638,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 10.2M,MONTNEY,861.5M,0489638,06,S 474.3M,GAS,09-16-064-04W6,PRODUCTION,103/12-11-064-04W6/00,7GEN HZ 103 KARR 12-11-64-4,2018,54.5401875868,-118.5315377916
0489639,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 123.3M,MONTNEY,861.7M,0489639,06,S 253.2M,GAS,16-16-064-04W6,PRODUCTION,104/12-11-064-04W6/00,7GEN HZ 104 KARR 12-11-64-4,2018,54.5401875868,-118.5315377916
0489640,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 1630.6M,MONTNEY,861.5M,0489640,06,S 474.6M,GAS,12-15-064-04W6,PRODUCTION,100/13-11-064-04W6/00,7GEN HZ KARR 13-11-64-4,2018,54.5401863124001,-118.5187965242
0489641,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 112.3M,MONTNEY,861.7M,0489641,06,S 253.5M,GAS,16-16-064-04W6,PRODUCTION,100/14-11-064-04W6/00,7GEN HZ KARR 14-11-64-4,2018,54.5401875868,-118.5315377916
0489642,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 101.3M,MONTNEY,861.7M,0489642,06,S 253.8M,GAS,16-16-064-04W6,PRODUCTION,102/14-11-064-04W6/00,7GEN HZ 102 KARR 14-11-64-4,2018,54.5401875868,-118.5315377916
0489643,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 15.3M,MONTNEY,861.7M,0489643,06,S 256.1M,GAS,16-16-064-04W6,PRODUCTION,103/14-11-064-04W6/00,7GEN HZ 103 KARR 14-11-64-4,2018,54.5401875868,-118.5315377916
0489644,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 4.3M,MONTNEY,861.7M,0489644,06,S 256.4M,GAS,16-16-064-04W6,PRODUCTION,104/14-11-064-04W6/00,7GEN HZ 104 KARR 14-11-64-4,2018,54.5401875868,-118.5315377916
0489645,SEVEN GENERATIONS ENERGY LTD.,21,6300.0M,W 1624.6M,MONTNEY,861.7M,0489645,06,S 256.7M,GAS,13-15-064-04W6,PRODUCTION,100/15-11-064-04W6/00,7GEN HZ KARR 15-11-64-4,2018,54.5401863124001,-118.5187965242
0489646,BLACKSPUR OIL CORP.,21,4200.0M,W 118.0M,SPARKY,722.1M,0489646,06,S 55.0M,OIL,16-33-049-01W5,CRUDE,100/03-02-050-01W5/00,BLACKSPUR HZ LEDUC-WB,2018,53.2737948966001,-114.0775568076
0489647,VESTA ENERGY LTD.,21,6200.0M,W 723.6M,DUVERNAY,947.7M,0489647,06,S 500.7M,OIL,10-32-037-01W5,CRUDE,103/06-20-037-01W5/00,VESTA SYLAKE 6-20-37-1,2018,52.2259735422001,-114.0994446444
0489648,NINE RING ENERGY DEVELOPMENT INC.,21,2964.0M,E 130.0M,LAKE,722.5M,0489648,06,N 277.1M,OIL,04-24-087-10W6,CRUDE,100/13-14-087-10W6/00,NRE HZ CLEARH 13-14-87-10,2018,56.5533519536001,-119.4538674298
0489649,NEXEN ENERGY ULC,21,1528.0M,306.6M W,MCMURRAY,478M,0489649,06,100/04-18-085-06W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,100/04-18-085-06W4/00,NEU CNOOC 16P01 NEWBY 4-18-85-6,2018,56.3714131406001,-110.9568306958
0489650,NEXEN ENERGY ULC,21,1455.0M,309.2M W,MCMURRAY,478M,0489650,06,104/01-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,104/01-13-085-07W4/00,NEU CNOOC 16P02 NEWBY 1-13-85-7,2018,56.3714131406001,-110.9568306958
0489651,NEXEN ENERGY ULC,21,1379.0M,311.8M W,MCMURRAY,478M,0489651,06,105/01-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,105/01-13-085-07W4/00,NEU CNOOC 16P03 NEWBY 1-13-85-7,2018,56.3714131406001,-110.9568306958
0489652,NEXEN ENERGY ULC,21,1352.0M,314.4M W,MCMURRAY,478M,0489652,06,106/01-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,106/01-13-085-07W4/00,NEU CNOOC 16P04 NEWBY 1-13-85-7,2018,56.3714131406001,-110.9568306958
0489653,NEXEN ENERGY ULC,21,1345.0M,317.0M W,MCMURRAY,477.8M,0489653,06,107/01-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,107/01-13-085-07W4/00,NEU CNOOC 16P05 NEWBY 1-13-85-7,2018,56.3714131406001,-110.9568306958
0489654,NEXEN ENERGY ULC,21,1348.0M,319.6M W,MCMURRAY,478M,0489654,06,100/02-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,100/02-13-085-07W4/00,NEU CNOOC 16P06 NEWBY 2-13-85-7,2018,56.3714131406001,-110.9568306958
0489655,NEXEN ENERGY ULC,21,1381.0M,290.0M W,MCMURRAY,477.7M,0489655,06,102/02-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,102/02-13-085-07W4/00,NEU CNOOC 16P07 NEWBY 2-13-85-7,2018,56.3714131406001,-110.9568306958
0489656,NEXEN ENERGY ULC,21,1410.0M,309.3M W,MCMURRAY,477.9M,0489656,06,103/12-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,103/12-13-085-07W4/00,NEU CNOOC 16P08 NEWBY 12-13-85-7,2018,56.3714131406001,-110.9568306958
0489657,NEXEN ENERGY ULC,21,1343.0M,299.6M W,MCMURRAY,477.8M,0489657,06,104/12-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,104/12-13-085-07W4/00,NEU CNOOC 16P09 NEWBY 12-13-85-7,2018,56.3714131406001,-110.9568306958
0489658,NEXEN ENERGY ULC,21,1292.0M,280.3M W,MCMURRAY,477.9M,0489658,06,102/13-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,102/13-13-085-07W4/00,NEU CNOOC 16P10 NEWBY 13-13-85-7,2018,56.3714131406001,-110.9568306958
0489659,NEXEN ENERGY ULC,21,1269.0M,270.7M W,MCMURRAY,477.3M,0489659,06,103/13-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,103/13-13-085-07W4/00,NEU CNOOC 16P11 NEWBY 13-13-85-7,2018,56.3714131406001,-110.9568306958
0489660,NEXEN ENERGY ULC,21,1272.0M,261.0M W,MCMURRAY,477.6M,0489660,06,104/13-13-085-07W4/00 S,BITUMEN,16-13-085-07W4,CRUDE,104/13-13-085-07W4/00,NEU CNOOC 16P12 NEWBY 13-13-85-7,2018,56.3714131406001,-110.9568306958
0489661,TOURMALINE OIL CORP.,21,3300.0M,E 493.1M,LAKE,667.2M,0489661,06,N 340.4M,OIL,03-29-083-08W6,CRUDE,100/04-20-083-08W6/00,TOURMALINE HZ 102 CECIL 4-20-83-8,2018,56.2198489274001,-119.2293241804
0489662,PARAMOUNT RESOURCES LTD.,21,5070.0M,W 517.0M,MONTNEY,768.9M,0489662,06,N 233.7M,OIL,02-25-064-19W5,CRUDE,100/16-36-064-19W5/00,PARA HZ KAYBOB 16-36-64-19,2018,54.5620852430001,-116.7259295214
0489663,TOURMALINE OIL CORP.,21,3300.0M,E 486.3M,LAKE,667.2M,0489663,06,N 335.0M,OIL,03-29-083-08W6,CRUDE,102/05-32-083-08W6/00,TOURMALINE HZ 102 CECIL 5-32-83-8,2018,56.2198489274001,-119.2293241804
0489664,NEXEN ENERGY ULC,21,1458.0M,333.6M W,MCMURRAY,478.1M,0489664,06,102/04-18-085-06W4/00 S,WATER,16-13-085-07W4,INJECTION,102/04-18-085-06W4/00,NEU CNOOC 16S01 NEWBY 4-18-85-6,2018,56.3714131406001,-110.9568306958
0489665,NEXEN ENERGY ULC,21,1406.0M,336.2M W,MCMURRAY,478.3M,0489665,06,108/01-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,108/01-13-085-07W4/00,NEU CNOOC 16S02 NEWBY 1-13-85-7,2018,56.3714131406001,-110.9568306958
0489666,NEXEN ENERGY ULC,21,1348.0M,338.8M W,MCMURRAY,478.3M,0489666,06,109/01-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,109/01-13-085-07W4/00,NEU CNOOC 16S03 NEWBY 1-13-85-7,2018,56.3714131406001,-110.9568306958
0489667,NEXEN ENERGY ULC,21,1314.0M,341.4M W,MCMURRAY,478.2M,0489667,06,110/01-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,110/01-13-085-07W4/00,NEU CNOOC 16S04 NEWBY 1-13-85-7,2018,56.3714131406001,-110.9568306958
0489668,NEXEN ENERGY ULC,21,1307.0M,344.1M W,MCMURRAY,478M,0489668,06,111/01-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,111/01-13-085-07W4/00,NEU CNOOC 16S05 NEWBY 1-13-85-7,2018,56.3714131406001,-110.9568306958
0489669,NEXEN ENERGY ULC,21,1320.0M,346.7M W,MCMURRAY,478M,0489669,06,103/02-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,103/02-13-085-07W4/00,NEU CNOOC 16S06 NEWBY 2-13-85-7,2018,56.3714131406001,-110.9568306958
0489670,NEXEN ENERGY ULC,21,1369.0M,297.3M W,MCMURRAY,477.7M,0489670,06,104/02-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,104/02-13-085-07W4/00,NEU CNOOC 16S07 NEWBY 2-13-85-7,2018,56.3714131406001,-110.9568306958
0489671,NEXEN ENERGY ULC,21,1362.0M,316.6M W,MCMURRAY,478M,0489671,06,105/12-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,105/12-13-085-07W4/00,NEU CNOOC 16S08 NEWBY 12-13-85-7,2018,56.3714131406001,-110.9568306958
0489672,NEXEN ENERGY ULC,21,1308.0M,306.9M W,MCMURRAY,477.8M,0489672,06,106/12-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,106/12-13-085-07W4/00,NEU CNOOC 16S09 NEWBY 12-13-85-7,2018,56.3714131406001,-110.9568306958
0489673,NEXEN ENERGY ULC,21,1259.0M,287.6M W,MCMURRAY,477.8M,0489673,06,105/13-13-085-07W4/00 S,WATER,16-13-085-07W4,INJECTION,105/13-13-085-07W4/00,NEU CNOOC 16S10 NEWBY 13-13-85-7,2018,56.3714131406001,-110.9568306958
0489674,NEXEN ENERGY ULC,21,1239.0M,277.9M W,MCMURRAY,477.3M,0489674,06,106/13-13-085-07W4/00 S,WATER,15-13-085-07W4,INJECTION,106/13-13-085-07W4/00,NEU CNOOC 16S11 NEWBY 13-13-85-7,2018,56.3714131406001,-110.9568306958
0489675,NEXEN ENERGY ULC,21,1244.0M,268.3M W,MCMURRAY,477.3M,0489675,06,107/13-13-085-07W4/00 S,WATER,15-13-085-07W4,INJECTION,107/13-13-085-07W4/00,NEU CNOOC 16S12 NEWBY 13-13-85-7,2018,56.3714131406001,-110.9568306958
0489676,ORLEN UPSTREAM CANADA LTD.,21,5904.0M,W 25.8M,MONTNEY,989.3M,0489676,06,S 552.5M,GAS,09-14-063-06W6,PRODUCTION,102/11-18-063-05W6/00,OUC HZ 102 KAKWA 11-18-63-5,2018,54.4529604194001,-118.7831818974
0489677,ENVOLVE ENERGY SERVICES CORP.,21,3650.0M,E 754.9M,BELLOY,650.7M,0489677,06,S 238.0M,WATER,14-07-070-05W6,INJECTION,100/12-18-070-05W6/00,ENVOLVE HZ ELM 12-18-70-5,2018,55.0490572204001,-118.7528821636
0489678,NEP CANADA ULC,21,3200.0M,E 200.9M,MANNVILLE,720.1M,0489678,06,N 547.1M,OIL,05-15-050-26W4,CRUDE,105/12-22-050-26W4/00,NEP 105 HZ LEDUC-WB,2018,53.3102079226001,-113.7226359366
0489679,NEP CANADA ULC,21,3650.0M,W 594.9M,NISKU,715.4M,0489679,06,N 577.4M,OIL,07-22-050-26W4,CRUDE,102/01-15-050-26W4/00,NEP 102 HZ LEDUC-WB,2018,53.3246640140001,-113.710552892
0489680,NEP CANADA ULC,21,3650.0M,W 609.9M,NISKU,716.2M,0489680,06,N 577.4M,OIL,07-22-050-26W4,CRUDE,104/06-21-050-26W4/00,NEP 104 HZ LEDUC-WB,2018,53.3246640140001,-113.710552892
0489681,NEP CANADA ULC,21,3850.0M,W 634.9M,NISKU,715.6M,0489681,06,N 577.4M,OIL,07-22-050-26W4,CRUDE,105/14-21-050-26W4/00,NEP 105 HZ LEDUC-WB,2018,53.3246640140001,-113.710552892
